"Player_Name","Nation","Position_1","Position_2","Team_Name","Age","Birth_Year","Matches_Played_By_Player","Player_Starts","Player_Minutes_Played","Gls_By_Player","Ast_By_Player","PK_By_Player","Pkatt_By_Player","CrdY_By_Player","CrdR_By_Player","Season_Year","Player_SH","Player_SoT","Player_FK","Player_KP_Ast","Player_Total_Cmp_Passes","Player_Total_Att_Passes","Player_Short_Cmp_Passes","Player_Short_Att_Passes","Player_Medium_Cmp_Passes","Player_Medium_Att_Passes","Player_Long_Cmp_Passes","Player_Long_Att_Passes","Player_Passes_Left_Foot","Player_Passes_Right_Foot","Player_Passes_Through_Ball","Player_Passes_FK","Corner_Kicks","Thrown_Ins","Passes_Into_Final_Third","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","X2CrdY","Fls_Committed","Fld_Drawn","Offside","Crosses","TklW","Interception","PKwon","PKcon","OG","Succ_Dribbles","Att_Dribbles","Succ_Players_Dribbled_Past","Nutmegs","Dribblers_Tkl","Dribblers_Att_tkl","Dribbled_Past_By_Opp","Season_End_Team_Ranking","Team_MP","Team_Wins","Team_Ties","Team_Losses","Team_GF","Team_GA","Team_Season_End_Pts","Audience_Attendance"
"µlvaro Morata\Alvaro-Morata","ESP","FW",NA,"Chelsea",25,1992,16,11,943,5,0,0,0,3,0,"2018-19",35,16,0,6,171,219,9,12,140,173,22,34,31,170,0,1,0,0,13,1,0,0,19,16,20,3,6,0,0,0,0,7,12,7,0,9,11,2,3,38,21,9,8,63,39,72,"40,437"
"Alberto Moreno\Alberto-Moreno","ESP","DF",NA,"Liverpool",26,1992,2,2,155,0,0,0,0,0,0,"2018-19",1,0,0,3,110,126,0,2,83,89,27,35,106,3,0,1,0,13,7,5,1,0,1,1,0,4,2,1,0,0,0,4,5,4,0,4,4,0,2,38,30,7,1,89,22,97,"52,983"
"Wes Morgan\Wes-Morgan","JAM","DF",NA,"Leicester City",34,1984,22,21,1924,3,0,0,0,3,2,"2018-19",14,5,0,2,739,896,9,15,522,600,208,281,114,638,17,0,0,4,34,0,0,2,18,6,3,0,16,29,0,0,0,3,3,3,0,29,31,2,9,38,15,7,16,51,48,52,"31,851"
"Sean Morrison\Sean-Morrison"," ENG","DF",NA,"Cardiff City",27,1991,34,34,3040,1,3,0,0,6,0,"2018-19",33,7,0,17,525,909,4,27,349,511,172,371,64,418,9,0,0,141,35,8,1,0,32,21,9,5,30,54,0,3,0,11,13,12,0,45,60,15,18,38,10,4,24,34,69,34,"31,408"
"Victor Moses\Victor-Moses","NGA","FW",NA,"Chelsea",27,1990,2,0,26,0,0,0,0,0,0,"2018-19",0,0,0,0,11,14,0,1,10,12,1,1,3,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,38,21,9,8,63,39,72,"40,437"
"Steve MouniÇ\Steve-Mounie","BEN","FW",NA,"Huddersfield",23,1994,31,19,1776,2,3,0,0,1,1,"2018-19",63,24,0,17,363,557,7,32,322,469,34,56,53,288,1,1,0,3,25,2,0,0,32,15,15,9,8,5,0,0,0,12,21,14,0,14,25,11,20,38,3,7,28,22,76,16,"23,203"
"Lucas Moura\Lucas-Moura","BRA","FW","MF","Tottenham",25,1992,32,25,2128,10,0,0,0,3,0,"2018-19",45,20,0,27,561,745,10,35,486,595,65,115,58,603,1,2,0,7,37,16,2,0,25,48,14,17,23,24,0,0,0,44,83,46,0,33,51,18,4,38,23,2,13,67,39,71,"54,216"
"Lys Mousset\Lys-Mousset","FRA","FW","MF","Bournemouth",22,1996,24,1,345,1,0,0,0,1,0,"2018-19",13,7,0,4,86,121,4,9,76,105,6,7,13,92,0,1,0,0,9,5,0,0,7,5,4,3,4,1,0,0,0,5,13,7,1,5,8,3,14,38,13,6,19,56,70,45,"10,532"
"Jo∆o Moutinho\Joao-Moutinho","POR","MF",NA,"Wolves",31,1986,38,35,3039,1,8,0,0,4,0,"2018-19",18,3,1,80,1660,2063,15,32,1170,1309,475,722,140,1787,101,3,155,8,195,38,9,0,55,37,0,194,65,38,0,1,0,15,21,15,1,99,196,97,7,38,16,9,13,47,46,57,"31,030"
"Jacob Murphy\Jacob-Murphy"," ENG","MF","FW","Newcastle Utd",23,1995,9,3,299,0,1,0,0,0,0,"2018-19",2,1,0,1,39,71,0,1,26,41,13,29,19,39,1,1,0,7,2,2,1,0,4,0,1,16,4,2,0,0,0,3,7,3,0,6,12,6,13,38,12,9,17,42,48,45,"51,121"
"Josh Murphy\Josh-Murphy"," ENG","FW","MF","Cardiff City",23,1995,29,22,1823,3,2,0,0,2,0,"2018-19",45,15,3,14,209,384,3,32,163,228,43,124,102,247,6,4,13,6,20,11,5,0,14,54,11,74,9,12,0,0,0,46,102,54,8,25,48,23,18,38,10,4,24,34,69,34,"31,408"
"Glenn Murray\Glenn-Murray"," ENG","FW",NA,"Brighton",34,1983,38,30,2514,13,1,4,4,5,0,"2018-19",51,16,0,11,385,633,16,42,333,517,36,74,64,338,2,3,0,1,25,9,3,0,80,54,38,8,7,2,1,1,0,14,21,16,0,14,34,20,17,38,9,9,20,35,60,36,"30,426"
"Shkodran Mustafi\Shkodran-Mustafi","GER","DF",NA,"Arsenal",26,1992,31,31,2615,2,0,0,0,9,0,"2018-19",19,9,0,5,1438,1747,8,22,936,1055,494,670,44,1493,37,6,0,29,112,9,0,0,42,9,4,11,36,59,0,2,0,12,15,12,0,63,76,13,5,38,21,7,10,73,51,70,"59,899"
"Yoshinori Mut?\Yoshinori-Muto","JPN","FW",NA,"Newcastle Utd",26,1992,17,5,516,1,0,0,0,1,0,"2018-19",5,3,0,3,89,127,4,18,75,91,10,18,35,67,0,0,0,1,10,0,0,0,13,10,2,4,7,5,0,0,0,11,17,11,0,11,17,6,13,38,12,9,17,42,48,45,"51,121"
"Georges-KÇvin N'Koudou\Georges-Kevin-NKoudou","FRA","FW",NA,"Tottenham",23,1995,1,0,4,0,1,0,0,0,0,"2018-19",0,0,0,1,3,4,0,0,2,2,1,2,0,4,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,38,23,2,13,67,39,71,"54,216"
"Samir Nasri\Samir-Nasri","FRA","MF",NA,"West Ham",31,1987,5,3,245,0,2,0,0,0,0,"2018-19",3,0,0,6,135,155,5,5,109,120,21,30,10,143,1,0,1,2,11,5,0,0,3,2,3,3,0,1,0,0,0,2,4,2,0,0,0,0,10,38,15,7,16,52,55,52,"58,336"
"Marc Navarro\Marc-Navarro","ESP","DF",NA,"Watford",23,1995,2,1,84,0,0,0,0,0,0,"2018-19",0,0,0,0,22,34,2,2,16,20,4,12,2,20,0,0,0,6,0,0,0,0,1,0,0,5,1,0,0,0,0,1,1,1,0,3,4,1,11,38,14,8,16,52,59,50,"20,016"
"Wilfred Ndidi\Wilfred-Ndidi","NGA","MF",NA,"Leicester City",21,1996,38,37,3298,2,0,0,0,8,0,"2018-19",56,9,0,22,1634,2035,20,67,1255,1485,359,483,260,1533,17,1,0,3,155,11,0,0,47,23,2,12,109,80,0,0,0,40,52,45,4,160,216,56,9,38,15,7,16,51,48,52,"31,851"
"R£ben Neves\Ruben-Neves","POR","MF",NA,"Wolves",21,1997,35,34,3009,4,3,2,2,8,0,"2018-19",71,15,11,19,1569,1946,7,40,981,1122,581,784,151,1648,63,4,4,2,198,17,3,0,37,19,0,28,39,73,0,0,0,12,21,14,0,64,127,63,7,38,16,9,13,47,46,57,"31,030"
"Oumar Niasse\Oumar-Niasse","SEN","FW",NA,"Cardiff City",28,1990,13,12,940,0,0,0,0,0,0,"2018-19",17,6,0,5,115,169,5,22,101,131,9,16,26,114,0,1,0,0,4,5,1,0,8,17,9,5,6,2,0,0,0,29,47,32,0,11,15,4,18,38,10,4,24,34,69,34,"31,408"
"Oumar Niasse\Oumar-Niasse","SEN","FW","MF","Everton",28,1990,5,0,58,0,0,0,0,0,0,"2018-19",3,1,0,1,13,22,0,1,13,18,0,3,1,18,0,1,0,1,1,2,1,0,3,1,1,1,0,0,0,0,0,1,7,2,0,0,1,1,8,38,15,9,14,54,46,54,"39,043"
"Eddie Nketiah\Eddie-Nketiah"," ENG","MF","FW","Arsenal",19,1999,5,0,62,1,0,0,0,0,0,"2018-19",3,1,0,1,19,20,1,1,18,18,0,1,4,16,0,0,0,0,1,1,0,0,1,2,2,0,1,0,0,0,0,2,3,2,0,1,1,0,5,38,21,7,10,73,51,70,"59,899"
"Mark Noble\Mark-Noble"," ENG","MF",NA,"West Ham",31,1987,31,29,2307,5,5,4,4,6,1,"2018-19",13,5,0,21,1293,1533,21,39,919,1044,353,450,107,1357,63,7,1,14,140,26,4,0,24,39,1,23,38,21,0,0,0,15,22,16,1,55,90,35,10,38,15,7,16,52,55,52,"58,336"
"HÜvard Nordtveit\Havard-Nordtveit","NOR","DF",NA,"Fulham",28,1990,5,4,361,0,1,0,0,0,0,"2018-19",0,0,0,3,191,228,2,3,111,123,78,102,20,192,10,0,0,0,13,0,0,0,5,2,0,0,3,6,0,0,0,2,2,2,0,6,9,3,19,38,7,5,26,34,81,26,"24,371"
"Will Norris\Will-Norris"," ENG","GK",NA,"Wolves",24,1993,1,0,NA,0,0,0,0,0,0,"2018-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,16,9,13,47,46,57,"31,030"
"Michael Obafemi\Michael-Obafemi","IRL","FW",NA,"Southampton",18,2000,6,1,135,1,1,0,0,1,0,"2018-19",8,2,0,2,17,23,0,1,16,21,1,1,3,15,0,0,0,1,0,2,0,0,2,3,1,1,1,1,0,0,0,1,4,2,0,1,2,1,16,38,9,12,17,45,65,39,"30,139"
"Pedro Obiang\Pedro-Obiang","EQG","MF",NA,"West Ham",26,1992,24,12,1120,0,1,0,0,0,0,"2018-19",16,1,0,4,434,549,5,14,335,403,94,132,79,433,11,0,0,1,47,3,0,0,15,11,2,7,25,14,0,0,0,8,9,9,0,39,66,27,10,38,15,7,16,52,55,52,"58,336"
"Denis Odoi\Denis-Odoi","BEL","DF",NA,"Fulham",30,1988,31,29,2594,0,1,0,0,4,0,"2018-19",10,1,0,11,1165,1418,10,28,878,975,277,415,95,1117,33,1,1,81,106,9,2,0,37,31,0,13,37,38,0,1,1,22,28,23,0,55,73,18,19,38,7,5,26,34,81,26,"24,371"
"Angelo Ogbonna\Angelo-Ogbonna","ITA","DF",NA,"West Ham",30,1988,24,20,1870,1,1,0,0,2,0,"2018-19",13,5,0,4,659,787,9,13,459,517,191,257,499,194,18,1,0,1,35,2,0,0,15,8,0,0,23,34,0,0,0,2,2,2,0,38,50,12,10,38,15,7,16,52,55,52,"58,336"
"Stefano Okaka\Stefano-Okaka","ITA","FW",NA,"Watford",28,1989,2,0,22,0,0,0,0,1,0,"2018-19",2,0,0,2,9,13,1,1,7,10,1,2,0,9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,11,38,14,8,16,52,59,50,"20,016"
"Shinji Okazaki\Shinji-Okazaki","JPN","FW","MF","Leicester City",32,1986,21,1,269,0,1,0,0,0,0,"2018-19",4,3,0,2,75,99,1,5,70,84,4,10,23,61,0,0,0,0,4,1,0,0,6,6,3,0,4,2,0,0,0,5,13,6,1,6,9,3,9,38,15,7,16,51,48,52,"31,851"
"Divock Origi\Divock-Origi","BEL","FW",NA,"Liverpool",23,1995,12,4,366,3,1,0,0,0,0,"2018-19",13,6,1,3,77,115,2,9,63,87,12,19,20,83,0,3,0,2,5,4,2,0,2,5,3,5,4,1,0,0,0,8,15,9,0,6,9,3,2,38,30,7,1,89,22,97,"52,983"
"Nicol†s Otamendi\Nicolas-Otamendi","ARG","DF",NA,"Manchester City",30,1988,18,14,1233,0,0,0,0,1,0,"2018-19",14,3,0,2,1156,1243,3,10,806,844,347,389,71,1100,16,0,0,4,80,2,0,0,8,3,0,1,16,28,0,0,0,1,1,1,0,29,31,2,1,38,32,2,4,95,23,98,"54,130"
"Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain"," ENG","MF","FW","Liverpool",24,1993,2,0,19,0,0,0,0,0,0,"2018-19",1,1,0,1,12,14,0,1,8,9,4,4,1,13,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,2,38,30,7,1,89,22,97,"52,983"
"Mesut ôzil\Mesut-Ozil","GER","MF","FW","Arsenal",29,1988,24,20,1741,5,2,0,0,2,0,"2018-19",11,6,0,46,1028,1179,24,36,850,941,154,202,1021,128,24,5,39,7,101,48,9,0,10,23,10,45,5,5,0,0,0,18,31,19,1,9,26,17,5,38,21,7,10,73,51,70,"59,899"
"Emerson Palmieri\Emerson-Palmieri","ITA","DF",NA,"Chelsea",23,1994,10,7,660,0,0,0,0,0,0,"2018-19",5,1,2,4,451,518,7,21,409,438,35,59,415,27,4,1,0,61,22,14,3,0,8,6,0,28,8,6,0,0,0,10,14,11,1,17,21,4,3,38,21,9,8,63,39,72,"40,437"
"Sokratis Papastathopoulos\Sokratis-Papastathopoulos","GRE","DF",NA,"Arsenal",30,1988,25,25,2199,1,2,0,0,12,0,"2018-19",10,1,0,4,1215,1353,3,8,797,846,415,499,85,1194,41,2,0,2,33,3,0,0,37,25,0,1,32,27,0,1,0,8,8,8,0,50,68,18,5,38,21,7,10,73,51,70,"59,899"
"Callum Paterson\Callum-Paterson"," SCO","FW","MF","Cardiff City",23,1994,27,21,1996,4,1,1,1,4,0,"2018-19",39,7,0,19,281,584,5,37,241,449,35,98,54,226,0,5,0,0,44,18,2,0,42,30,12,24,15,8,0,0,0,9,20,13,0,30,57,27,18,38,10,4,24,34,69,34,"31,408"
"Rui Patr°cio\Rui-Patricio","POR","GK",NA,"Wolves",30,1988,37,37,3330,0,0,0,0,1,0,"2018-19",0,0,0,0,493,835,0,0,145,147,348,688,535,141,57,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,38,16,9,13,47,46,57,"31,030"
"Pedro\Pedro","ESP","FW",NA,"Chelsea",31,1987,31,21,1780,8,2,0,0,2,0,"2018-19",58,24,0,27,950,1135,13,31,820,926,117,178,303,805,12,4,5,8,50,24,3,0,17,26,8,61,15,17,0,0,0,38,55,38,3,23,39,16,3,38,21,9,8,63,39,72,"40,437"
"Lee Peltier\Lee-Peltier"," ENG","DF",NA,"Cardiff City",31,1986,20,17,1542,0,0,0,0,4,0,"2018-19",1,1,0,2,279,442,7,17,203,276,69,149,15,261,9,0,0,96,21,2,1,0,15,6,0,6,19,17,0,0,0,4,4,4,0,38,52,14,18,38,10,4,24,34,69,34,"31,408"
"Andreas Pereira\Andreas-Pereira","BRA","MF",NA,"Manchester Utd",22,1996,15,6,594,1,1,0,0,5,0,"2018-19",8,2,1,9,297,360,10,17,224,256,63,87,41,302,4,3,6,1,37,6,1,0,12,6,1,13,6,9,0,0,0,10,15,10,0,8,17,9,6,38,19,9,10,65,54,66,"74,498"
"Ricardo Pereira\Ricardo-Pereira","POR","DF","FW","Leicester City",24,1993,35,35,3125,2,6,0,0,7,0,"2018-19",26,9,0,31,1495,1956,21,69,1266,1538,208,349,218,1305,9,3,1,303,109,24,3,0,43,48,2,104,70,63,1,1,0,62,95,72,0,119,191,72,9,38,15,7,16,51,48,52,"31,851"
"Roberto Pereyra\Roberto-Pereyra","ARG","FW","MF","Watford",27,1991,33,33,2824,6,1,0,0,3,0,"2018-19",56,21,6,38,967,1187,22,64,788,910,157,213,158,955,27,3,17,23,71,33,4,0,27,37,2,41,20,20,1,0,0,46,93,54,2,24,50,26,11,38,14,8,16,52,59,50,"20,016"
"Ayoze PÇrez\Ayoze-Perez","ESP","FW","MF","Newcastle Utd",25,1993,37,34,2929,12,2,0,0,2,0,"2018-19",53,26,0,38,609,812,21,63,517,629,71,120,94,658,0,5,0,0,46,22,2,0,46,42,9,22,35,42,0,0,0,63,98,67,4,52,104,52,13,38,12,9,17,42,48,45,"51,121"
"Lucas PÇrez\Lucas-Perez","ESP","FW",NA,"West Ham",29,1988,15,4,466,3,0,0,0,0,0,"2018-19",9,3,0,8,102,148,3,12,92,112,7,24,131,11,0,2,0,0,4,4,0,0,5,3,3,2,3,3,0,0,0,5,7,5,0,4,8,4,10,38,15,7,16,52,55,52,"58,336"
"Jordan Pickford\Jordan-Pickford"," ENG","GK",NA,"Everton",24,1994,38,38,3420,0,0,0,0,1,0,"2018-19",0,0,0,1,748,1250,1,1,295,301,452,948,795,218,145,2,0,0,36,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,38,15,9,14,54,46,54,"39,043"
"Paul Pogba\Paul-Pogba","FRA","MF",NA,"Manchester Utd",25,1993,35,34,3011,13,9,7,10,6,0,"2018-19",96,38,6,51,1728,2115,21,57,1311,1507,396,551,230,1776,30,13,1,10,225,60,4,0,54,69,5,28,37,20,1,0,0,60,95,62,0,47,72,25,6,38,19,9,10,65,54,66,"74,498"
"Alex Pritchard\Alex-Pritchard"," ENG","MF","FW","Huddersfield",25,1993,30,26,2091,2,0,0,0,2,0,"2018-19",48,14,1,34,694,977,21,64,594,733,79,180,183,726,20,1,23,2,60,24,4,0,14,51,7,79,18,17,0,0,0,33,67,39,2,28,67,39,20,38,3,7,28,22,76,16,"23,203"
"Sebastian Prîdl\Sebastian-Prodl","AUT","DF",NA,"Watford",31,1987,1,0,13,0,0,0,0,0,0,"2018-19",0,0,0,0,3,3,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,14,8,16,52,59,50,"20,016"
"Davy Prîpper\Davy-Propper","NED","MF",NA,"Brighton",26,1991,30,30,2551,1,1,0,0,2,0,"2018-19",15,2,0,19,980,1252,18,46,720,864,242,342,145,1007,3,5,2,0,122,21,3,0,34,19,2,19,36,52,0,0,0,36,52,40,0,49,88,39,17,38,9,9,20,35,60,36,"30,426"
"Jason Puncheon\Jason-Puncheon"," ENG","MF","FW","Huddersfield",32,1986,6,5,383,0,0,0,0,1,0,"2018-19",6,0,0,5,168,214,4,10,129,148,35,56,168,25,9,0,5,4,14,5,0,0,9,2,1,9,4,4,0,0,0,8,13,8,0,7,15,8,20,38,3,7,28,22,76,16,"23,203"
"Jason Puncheon\Jason-Puncheon"," ENG","MF",NA,"Crystal Palace",32,1986,5,0,8,0,0,0,0,0,0,"2018-19",0,0,0,1,10,11,0,0,10,11,0,0,11,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,14,7,17,51,53,49,"25,455"
"Collin Quaner\Collin-Quaner","GER","FW","MF","Huddersfield",27,1991,2,0,37,0,0,0,0,0,0,"2018-19",0,0,0,1,13,17,1,2,11,14,1,1,0,16,0,0,0,0,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,20,38,3,7,28,22,76,16,"23,203"
"Domingos Quina\Domingos-Quina","POR","MF",NA,"Watford",18,1999,8,3,335,1,0,0,0,0,0,"2018-19",5,1,0,1,198,232,2,6,149,166,47,60,19,207,0,0,0,1,25,3,1,0,7,6,0,2,8,4,0,0,0,8,15,9,0,13,20,7,11,38,14,8,16,52,59,50,"20,016"
"Joe Ralls\Joe-Ralls"," ENG","MF",NA,"Cardiff City",24,1993,28,22,1958,0,0,0,1,4,1,"2018-19",22,2,0,28,568,863,9,29,391,490,168,344,666,111,59,1,51,1,107,16,5,0,29,11,1,79,37,27,0,0,0,4,5,4,0,50,74,24,18,38,10,4,24,34,69,34,"31,408"
"Aaron Ramsey\Aaron-Ramsey"," WAL","MF","FW","Arsenal",27,1990,28,14,1328,4,6,0,0,0,0,"2018-19",33,12,0,24,647,790,11,38,527,612,109,140,124,622,7,5,2,15,53,19,3,0,21,20,5,16,19,7,0,0,0,12,21,14,1,31,49,18,5,38,21,7,10,73,51,70,"59,899"
"Kayne Ramsey\Kayne-Ramsey"," ENG","DF",NA,"Southampton",17,2000,1,1,90,0,0,0,0,0,0,"2018-19",0,0,0,0,14,18,0,0,10,11,4,7,2,13,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,16,38,9,12,17,45,65,39,"30,139"
"Marcus Rashford\Marcus-Rashford"," ENG","FW",NA,"Manchester Utd",20,1997,33,26,2343,10,6,0,0,3,1,"2018-19",83,40,12,38,538,728,8,40,466,560,64,128,61,602,8,5,23,6,32,21,3,0,26,52,15,54,9,4,1,1,0,48,90,52,5,19,38,19,6,38,19,9,10,65,54,66,"74,498"
"Tim Ream\Tim-Ream","USA","DF",NA,"Fulham",30,1987,26,25,2049,0,0,0,0,1,0,"2018-19",1,0,0,2,910,1036,2,14,707,757,201,265,750,188,16,0,0,4,48,2,0,0,11,9,0,1,14,23,0,0,0,6,7,6,0,25,40,15,19,38,7,5,26,34,81,26,"24,371"
"Nathan Redmond\Nathan-Redmond"," ENG","FW","MF","Southampton",24,1994,38,36,3278,6,4,0,0,3,0,"2018-19",74,22,3,55,877,1215,23,78,685,861,169,276,114,1033,3,3,11,2,62,50,14,0,29,28,15,77,29,22,0,0,0,107,177,116,9,43,74,31,16,38,9,12,17,45,65,39,"30,139"
"Bobby Reid\Bobby-Reid","JAM","FW","MF","Cardiff City",25,1993,27,16,1422,5,2,1,1,0,0,"2018-19",25,7,1,14,237,330,10,27,206,256,21,47,36,268,1,2,0,1,15,6,1,0,6,27,11,7,9,4,0,0,0,23,31,25,0,12,25,13,18,38,10,4,24,34,69,34,"31,408"
"Declan Rice\Declan-Rice"," ENG","MF",NA,"West Ham",19,1999,34,34,3004,2,0,0,0,4,0,"2018-19",24,5,0,9,1364,1570,17,36,1002,1119,345,415,285,1149,25,2,0,3,127,5,0,0,17,8,1,3,68,50,0,0,0,25,33,25,0,93,151,58,10,38,15,7,16,52,55,52,"58,336"
"Jazz Richards\Jazz-Richards"," WAL","DF","MF","Cardiff City",27,1991,4,0,129,0,0,0,0,0,0,"2018-19",0,0,0,0,25,35,0,0,22,28,3,7,2,21,1,0,0,9,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,18,38,10,4,24,34,69,34,"31,408"
"Richarlison\Richarlison","BRA","FW","MF","Everton",21,1997,35,32,2678,13,1,0,0,5,1,"2018-19",87,27,1,17,546,837,16,75,452,623,78,139,195,526,6,3,0,4,39,19,1,0,33,73,17,48,34,15,2,0,0,41,80,50,2,55,72,17,8,38,15,9,14,54,46,54,"39,043"
"Diego Rico\Diego-Rico","ESP","DF","MF","Bournemouth",25,1993,12,5,607,0,0,0,0,1,0,"2018-19",9,0,1,11,259,382,3,13,208,265,48,104,278,20,13,0,11,61,22,6,4,0,10,11,0,38,5,14,0,1,0,5,8,6,0,12,21,9,14,38,13,6,19,56,70,45,"10,532"
"Sergio Rico\Sergio-Rico","ESP","GK",NA,"Fulham",24,1993,29,29,2610,0,0,0,0,1,0,"2018-19",0,0,0,2,519,891,1,1,179,181,339,709,89,644,65,0,0,0,12,1,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19,38,7,5,26,34,81,26,"24,371"
"Matt Ritchie\Matt-Ritchie"," SCO","DF","MF","Newcastle Utd",28,1989,36,35,2941,2,8,1,2,9,0,"2018-19",39,7,0,53,1036,1580,14,86,782,959,240,535,1038,236,53,1,100,216,63,41,24,0,55,39,1,260,40,57,0,1,0,17,33,17,0,65,98,33,13,38,12,9,17,42,48,45,"51,121"
"Andrew Robertson\Andrew-Robertson"," SCO","DF",NA,"Liverpool",24,1994,36,36,3219,0,11,0,0,4,0,"2018-19",14,5,0,52,2283,2797,10,54,1861,2085,412,658,2248,149,34,2,5,291,159,72,18,0,20,16,1,133,44,31,0,0,0,30,44,32,1,76,130,54,2,38,30,7,1,89,22,97,"52,983"
"Marcos Rojo\Marcos-Rojo","ARG","DF",NA,"Manchester Utd",28,1990,5,2,211,0,0,0,0,2,0,"2018-19",6,3,1,0,99,137,0,4,77,88,22,45,110,10,5,0,0,7,11,1,0,0,3,1,0,3,3,6,0,0,1,1,1,1,0,5,9,4,6,38,19,9,10,65,54,66,"74,498"
"Oriol Romeu\Oriol-Romeu","ESP","MF",NA,"Southampton",26,1991,31,25,2139,1,0,0,0,11,0,"2018-19",10,4,0,7,898,1116,14,36,710,819,174,261,176,814,7,2,1,4,121,9,1,0,46,17,0,3,60,46,0,0,0,12,14,12,0,86,136,50,16,38,9,12,17,45,65,39,"30,139"
"Salom¢n Rond¢n\Salomon-Rondon","VEN","FW",NA,"Newcastle Utd",28,1989,32,30,2608,11,7,0,0,1,0,"2018-19",89,29,9,30,538,772,21,53,454,619,63,100,93,472,0,2,0,2,42,22,3,0,22,26,20,15,8,6,1,0,0,20,43,24,4,11,29,18,13,38,12,9,17,42,48,45,"51,121"
"Danny Rose\Danny-Rose"," ENG","DF","MF","Tottenham",28,1990,26,20,1798,0,3,0,0,5,0,"2018-19",15,2,0,26,869,1173,10,47,722,858,137,268,794,155,25,2,16,160,58,34,16,0,26,47,1,87,29,23,1,0,0,35,64,39,6,51,68,17,4,38,23,2,13,67,39,71,"54,216"
"Aaron Rowe\Aaron-Rowe"," ENG","FW",NA,"Huddersfield",17,2000,2,1,69,0,0,0,0,0,0,"2018-19",0,0,0,0,13,17,1,1,10,12,2,4,6,10,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,2,4,2,0,2,2,0,20,38,3,7,28,22,76,16,"23,203"
"John Ruddy\John-Ruddy"," ENG","GK",NA,"Wolves",31,1986,1,1,90,0,0,0,0,0,0,"2018-19",0,0,0,0,15,21,0,0,5,5,10,16,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,16,9,13,47,46,57,"31,030"
"Antonio RÅdiger\Antonio-Rudiger","GER","DF",NA,"Chelsea",25,1993,33,33,2874,1,0,0,0,7,0,"2018-19",28,7,0,5,2310,2528,32,40,1617,1704,661,784,309,2056,53,2,0,13,177,10,0,0,29,15,1,1,20,29,0,0,0,4,6,5,1,38,60,22,3,38,21,9,8,63,39,72,"40,437"
"Mathew Ryan\Mathew-Ryan","AUS","GK",NA,"Brighton",26,1992,34,34,3060,0,0,0,0,2,0,"2018-19",0,0,0,0,551,1017,1,2,118,122,432,893,97,698,70,0,0,0,38,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2,2,17,38,9,9,20,35,60,36,"30,426"
"Abdelhamid Sabiri\Abdelhamid-Sabiri","GER","FW",NA,"Huddersfield",21,1996,2,1,48,0,0,0,0,0,0,"2018-19",0,0,0,0,8,10,0,0,7,9,1,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,20,38,3,7,28,22,76,16,"23,203"
"Romain Saãss\Romain-Saiss","MAR","MF","DF","Wolves",28,1990,19,12,1144,2,0,0,0,7,0,"2018-19",11,5,0,3,553,706,2,19,367,432,184,255,530,91,18,0,0,12,60,5,2,0,27,9,0,8,23,28,0,0,0,5,5,5,0,45,64,19,7,38,16,9,13,47,46,57,"31,030"
"Bukayo Saka\Bukayo-Saka"," ENG","FW",NA,"Arsenal",16,2001,1,0,7,0,0,0,0,0,0,"2018-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,21,7,10,73,51,70,"59,899"
"Mamadou Sakho\Mamadou-Sakho","FRA","DF",NA,"Crystal Palace",28,1990,27,27,2417,0,0,0,0,2,0,"2018-19",5,0,0,7,1135,1285,4,9,839,906,292,370,990,210,35,1,0,3,81,3,0,0,6,13,0,0,15,42,0,2,0,11,11,11,0,28,38,10,12,38,14,7,17,51,53,49,"25,455"
